Start_Time,End_Time,Activity
2011-04-21 05:44:43,2011-04-21 05:59:51,Idle
2011-04-21 05:59:51,2011-04-21 06:15:13,Relax
2011-04-21 06:15:13,2011-04-21 07:09:05,Idle
2011-04-21 07:09:05,2011-04-21 07:15:27,Relax
2011-04-21 07:15:27,2011-04-21 07:38:42,Idle
2011-04-21 07:38:42,2011-04-21 11:50:37,Outside
2011-04-21 11:50:37,2011-04-21 11:58:13,Idle
2011-04-21 11:58:13,2011-04-21 13:34:22,Relax
2011-04-21 13:34:22,2011-04-21 14:18:09,Idle
2011-04-21 14:18:09,2011-04-21 14:56:30,Relax
2011-04-21 14:56:30,2011-04-21 15:08:14,Idle
2011-04-21 15:08:14,2011-04-21 15:18:07,Meal_Preparation
2011-04-21 15:18:07,2011-04-21 15:53:13,Idle
2011-04-21 15:53:13,2011-04-21 16:13:57,Relax
2011-04-21 16:13:57,2011-04-21 16:15:27,Idle
2011-04-21 16:15:27,2011-04-21 16:45:36,Relax
2011-04-21 16:45:44,2011-04-21 16:59:00,Meal_Preparation
2011-04-21 16:59:00,2011-04-21 17:01:47,Idle
2011-04-21 17:01:47,2011-04-21 17:04:12,Meal_Preparation
2011-04-21 17:04:27,2011-04-21 17:36:00,Relax
2011-04-21 17:36:00,2011-04-21 17:39:02,Idle
2011-04-21 17:39:02,2011-04-21 18:41:59,Relax
2011-04-21 18:41:59,2011-04-21 18:49:29,Idle
2011-04-21 18:49:29,2011-04-21 21:15:45,Relax
2011-04-21 21:15:45,2011-04-21 21:28:45,Idle
2011-04-21 21:28:45,2011-04-21 21:34:23,Relax
2011-04-21 21:34:23,2011-04-21 21:43:11,Idle
2011-04-21 21:43:11,2011-04-21 22:29:38,Relax
2011-04-21 22:29:38,2011-04-21 22:33:56,Idle
2011-04-21 22:33:56,2011-04-21 23:04:14,Relax
2011-04-21 23:04:14,2011-04-21 23:06:44,Idle
2011-04-21 23:06:44,2011-04-21 23:20:49,Relax
2011-04-21 23:20:49,2011-04-21 23:35:36,Idle
2011-04-21 23:35:36,2011-04-22 00:02:57,Relax
2011-04-22 00:03:41,2011-04-22 06:01:08,Sleeping
2011-04-22 06:01:18,2011-04-22 06:03:17,Bathroom_Usage
2011-04-22 06:03:22,2011-04-22 06:09:01,Sleeping
2011-04-22 06:09:01,2011-04-22 06:11:31,Idle
2011-04-22 06:11:31,2011-04-22 06:13:57,Meal_Preparation
2011-04-22 06:13:57,2011-04-22 06:19:14,Idle
2011-04-22 06:19:14,2011-04-22 06:21:52,Meal_Preparation
2011-04-22 06:21:52,2011-04-22 06:24:35,Idle
2011-04-22 06:24:35,2011-04-22 06:47:43,Relax
2011-04-22 06:47:43,2011-04-22 06:48:47,Idle
2011-04-22 06:48:47,2011-04-22 07:23:52,Relax
2011-04-22 07:23:52,2011-04-22 07:28:54,Idle
2011-04-22 07:28:54,2011-04-22 07:34:41,Meal_Preparation
2011-04-22 07:34:46,2011-04-22 07:38:57,Relax
2011-04-22 07:38:57,2011-04-22 07:42:27,Idle
2011-04-22 07:42:27,2011-04-22 08:39:31,Outside
2011-04-22 08:39:31,2011-04-22 09:02:32,Idle
2011-04-22 09:02:32,2011-04-22 09:47:58,Relax
2011-04-22 09:48:25,2011-04-22 10:00:42,Meal_Preparation
2011-04-22 10:00:42,2011-04-22 10:15:27,Idle
2011-04-22 10:15:27,2011-04-22 10:53:00,Relax
2011-04-22 10:53:00,2011-04-22 13:09:20,Idle
2011-04-22 13:09:20,2011-04-22 13:14:07,Relax
2011-04-22 13:14:07,2011-04-22 13:21:01,Idle
2011-04-22 13:21:01,2011-04-22 17:12:59,Outside
2011-04-22 17:12:59,2011-04-22 17:17:27,Idle
2011-04-22 17:17:27,2011-04-22 17:24:47,Relax
2011-04-22 17:24:47,2011-04-22 17:33:23,Idle
2011-04-22 17:33:23,2011-04-22 18:28:19,Relax
2011-04-22 18:28:19,2011-04-22 18:40:13,Idle
2011-04-22 18:40:13,2011-04-22 21:51:44,Outside
2011-04-22 21:51:44,2011-04-22 22:03:19,Idle
2011-04-22 22:03:19,2011-04-22 23:17:41,Relax
2011-04-22 23:17:41,2011-04-22 23:23:06,Idle
2011-04-22 23:23:06,2011-04-23 05:01:42,Sleeping
2011-04-23 05:01:48,2011-04-23 05:03:26,Bathroom_Usage
2011-04-23 05:03:29,2011-04-23 06:46:38,Sleeping
2011-04-23 06:47:15,2011-04-23 06:57:13,Relax
2011-04-23 06:57:13,2011-04-23 07:00:15,Idle
2011-04-23 07:00:15,2011-04-23 07:12:33,Meal_Preparation
2011-04-23 07:13:24,2011-04-23 07:26:35,Relax
2011-04-23 07:26:35,2011-04-23 07:50:55,Idle
2011-04-23 07:50:55,2011-04-23 08:49:58,Relax
2011-04-23 08:49:58,2011-04-23 09:14:49,Idle
2011-04-23 09:14:49,2011-04-23 09:15:48,Meal_Preparation
2011-04-23 09:15:48,2011-04-23 09:19:07,Idle
2011-04-23 09:19:07,2011-04-23 09:20:08,Meal_Preparation
2011-04-23 09:20:08,2011-04-23 09:24:28,Idle
2011-04-23 09:24:28,2011-04-23 09:27:53,Meal_Preparation
2011-04-23 09:28:09,2011-04-23 10:10:05,Relax
2011-04-23 10:10:05,2011-04-23 10:29:50,Idle
2011-04-23 10:29:50,2011-04-23 10:34:03,Meal_Preparation
2011-04-23 10:34:03,2011-04-23 10:36:39,Idle
2011-04-23 10:36:39,2011-04-23 10:43:21,Relax
2011-04-23 10:43:21,2011-04-23 10:47:35,Idle
2011-04-23 10:47:35,2011-04-23 10:53:23,Relax
2011-04-23 10:53:23,2011-04-23 10:56:10,Idle
2011-04-23 10:56:10,2011-04-23 11:00:43,Relax
2011-04-23 11:00:43,2011-04-23 11:30:39,Idle
2011-04-23 11:30:39,2011-04-23 13:23:59,Outside
2011-04-23 13:24:06,2011-04-23 13:31:26,Meal_Preparation
2011-04-23 13:31:56,2011-04-23 15:20:54,Relax
2011-04-23 15:20:54,2011-04-23 18:55:47,Idle
2011-04-23 18:55:47,2011-04-23 19:12:12,Relax
2011-04-23 19:12:24,2011-04-23 19:43:36,Meal_Preparation
2011-04-23 19:43:36,2011-04-23 19:46:14,Idle
2011-04-23 19:46:14,2011-04-23 20:01:42,Relax
2011-04-23 20:01:42,2011-04-23 20:03:22,Idle
2011-04-23 20:03:22,2011-04-23 20:14:23,Relax
2011-04-23 20:14:23,2011-04-23 20:17:06,Idle
2011-04-23 20:17:06,2011-04-23 20:22:46,Relax
2011-04-23 20:22:50,2011-04-23 20:27:06,Meal_Preparation
2011-04-23 20:27:11,2011-04-23 21:18:47,Relax
2011-04-23 21:18:47,2011-04-23 21:21:17,Idle
2011-04-23 21:21:17,2011-04-23 23:24:57,Relax
2011-04-23 23:24:57,2011-04-23 23:36:10,Idle
2011-04-23 23:36:10,2011-04-24 06:30:44,Sleeping
2011-04-24 06:30:44,2011-04-24 06:32:28,Idle
2011-04-24 06:32:28,2011-04-24 06:39:17,Meal_Preparation
2011-04-24 06:39:17,2011-04-24 06:43:20,Idle
2011-04-24 06:43:20,2011-04-24 06:46:00,Meal_Preparation
2011-04-24 06:46:07,2011-04-24 07:26:26,Relax
2011-04-24 07:26:26,2011-04-24 07:32:47,Idle
2011-04-24 07:32:47,2011-04-24 07:58:27,Relax
2011-04-24 07:58:27,2011-04-24 08:04:22,Idle
2011-04-24 08:04:22,2011-04-24 08:12:45,Meal_Preparation
2011-04-24 08:12:45,2011-04-24 08:37:58,Idle
2011-04-24 08:37:58,2011-04-24 08:54:47,Relax
2011-04-24 08:54:47,2011-04-24 09:05:37,Idle
2011-04-24 09:05:37,2011-04-24 09:08:11,Meal_Preparation
2011-04-24 09:08:11,2011-04-24 10:20:32,Idle
2011-04-24 10:20:32,2011-04-24 16:02:30,Outside
2011-04-24 16:02:30,2011-04-24 16:22:43,Idle
2011-04-24 16:22:43,2011-04-24 16:25:15,Outside
2011-04-24 16:25:15,2011-04-24 16:27:58,Idle
2011-04-24 16:27:58,2011-04-24 18:31:03,Relax
2011-04-24 18:31:03,2011-04-24 18:44:07,Idle
2011-04-24 18:44:07,2011-04-24 19:01:29,Relax
2011-04-24 19:01:36,2011-04-24 19:04:37,Meal_Preparation
2011-04-24 19:04:50,2011-04-24 19:46:24,Relax
2011-04-24 19:46:24,2011-04-24 19:52:51,Idle
2011-04-24 19:52:51,2011-04-24 20:59:57,Relax
2011-04-24 20:59:57,2011-04-24 21:01:09,Idle
2011-04-24 21:01:09,2011-04-24 21:39:33,Relax
2011-04-24 21:39:33,2011-04-24 21:42:10,Idle
2011-04-24 21:42:10,2011-04-25 00:15:52,Relax
2011-04-25 00:15:52,2011-04-25 00:38:00,Idle
2011-04-25 00:38:00,2011-04-25 05:43:12,Sleeping
2011-04-25 05:43:12,2011-04-25 05:47:47,Idle
2011-04-25 05:47:47,2011-04-25 05:56:19,Meal_Preparation
2011-04-25 05:56:19,2011-04-25 06:00:12,Idle
2011-04-25 06:00:12,2011-04-25 07:21:15,Relax
2011-04-25 07:21:15,2011-04-25 08:19:58,Idle
2011-04-25 08:19:58,2011-04-25 08:25:11,Meal_Preparation
2011-04-25 08:25:11,2011-04-25 08:26:26,Idle
2011-04-25 08:26:26,2011-04-25 08:34:14,Meal_Preparation
2011-04-25 08:34:14,2011-04-25 09:07:19,Idle
2011-04-25 09:07:19,2011-04-25 09:15:00,Relax
2011-04-25 09:15:00,2011-04-25 09:57:11,Idle
2011-04-25 09:57:11,2011-04-25 09:59:53,Relax
2011-04-25 09:59:53,2011-04-25 10:12:36,Idle
2011-04-25 10:12:36,2011-04-25 10:55:28,Relax
2011-04-25 10:55:36,2011-04-25 11:02:13,Meal_Preparation
2011-04-25 11:02:13,2011-04-25 11:30:28,Idle
2011-04-25 11:30:28,2011-04-25 13:43:11,Outside
2011-04-25 13:43:11,2011-04-25 13:44:40,Idle
2011-04-25 13:44:40,2011-04-25 13:55:45,Meal_Preparation
2011-04-25 13:56:06,2011-04-25 14:04:51,Relax
2011-04-25 14:04:51,2011-04-25 14:10:14,Idle
2011-04-25 14:10:14,2011-04-25 16:21:44,Relax
2011-04-25 16:21:44,2011-04-25 16:32:01,Idle
2011-04-25 16:32:01,2011-04-25 16:39:06,Relax
2011-04-25 16:39:06,2011-04-25 16:42:03,Idle
2011-04-25 16:42:03,2011-04-25 17:59:12,Relax
2011-04-25 17:59:12,2011-04-25 18:00:25,Idle
2011-04-25 18:00:25,2011-04-25 18:31:55,Meal_Preparation
2011-04-25 18:31:55,2011-04-25 18:34:58,Idle
2011-04-25 18:34:58,2011-04-25 18:36:40,Meal_Preparation
2011-04-25 18:36:40,2011-04-25 18:37:41,Idle
2011-04-25 18:37:41,2011-04-25 18:38:51,Meal_Preparation
2011-04-25 18:39:07,2011-04-25 19:41:14,Relax
2011-04-25 19:41:14,2011-04-25 19:47:56,Idle
2011-04-25 19:47:56,2011-04-25 20:10:55,Relax
2011-04-25 20:10:55,2011-04-25 20:14:05,Idle
2011-04-25 20:14:05,2011-04-25 21:37:24,Relax
2011-04-25 21:37:24,2011-04-25 21:43:06,Idle
2011-04-25 21:43:06,2011-04-25 22:36:01,Relax
2011-04-25 22:36:01,2011-04-25 22:44:03,Idle
2011-04-25 22:44:03,2011-04-25 23:43:26,Relax
2011-04-25 23:43:26,2011-04-25 23:46:09,Idle
2011-04-25 23:46:09,2011-04-26 05:10:22,Sleeping
2011-04-26 05:10:22,2011-04-26 05:14:51,Idle
2011-04-26 05:14:51,2011-04-26 05:26:32,Meal_Preparation
2011-04-26 05:26:44,2011-04-26 05:43:06,Relax
2011-04-26 05:43:06,2011-04-26 05:48:30,Idle
2011-04-26 05:48:30,2011-04-26 06:21:51,Relax
2011-04-26 06:21:51,2011-04-26 06:41:12,Idle
2011-04-26 06:41:12,2011-04-26 06:58:33,Relax
2011-04-26 06:58:33,2011-04-26 07:00:16,Idle
2011-04-26 07:00:16,2011-04-26 07:02:31,Meal_Preparation
2011-04-26 07:02:36,2011-04-26 07:10:50,Relax
2011-04-26 07:10:50,2011-04-26 07:45:06,Idle
2011-04-26 07:45:06,2011-04-26 07:57:35,Meal_Preparation
2011-04-26 07:57:35,2011-04-26 08:43:19,Idle
2011-04-26 08:43:19,2011-04-26 08:47:03,Outside
2011-04-26 08:47:03,2011-04-26 08:51:28,Idle
2011-04-26 08:51:28,2011-04-26 08:59:16,Outside
2011-04-26 08:59:16,2011-04-26 09:01:53,Idle
2011-04-26 09:01:53,2011-04-26 09:19:45,Relax
2011-04-26 09:19:57,2011-04-26 13:49:45,Outside
2011-04-26 13:49:45,2011-04-26 14:03:26,Idle
2011-04-26 14:03:26,2011-04-26 14:15:26,Relax
2011-04-26 14:15:26,2011-04-26 14:16:40,Idle
2011-04-26 14:16:40,2011-04-26 14:53:52,Relax
2011-04-26 14:53:52,2011-04-26 14:55:51,Idle
2011-04-26 14:55:51,2011-04-26 18:00:35,Relax
2011-04-26 18:00:35,2011-04-26 18:23:12,Idle
2011-04-26 18:23:12,2011-04-26 19:51:36,Relax
2011-04-26 19:52:30,2011-04-26 19:59:46,Meal_Preparation
2011-04-26 19:59:46,2011-04-26 20:01:50,Idle
2011-04-26 20:01:50,2011-04-26 20:14:01,Meal_Preparation
2011-04-26 20:14:14,2011-04-26 21:08:58,Relax
2011-04-26 21:09:04,2011-04-26 21:14:56,Meal_Preparation
2011-04-26 21:14:56,2011-04-26 21:17:35,Idle
2011-04-26 21:17:35,2011-04-26 22:04:24,Relax
2011-04-26 22:04:24,2011-04-26 22:07:52,Idle
2011-04-26 22:07:52,2011-04-26 23:56:03,Relax
2011-04-26 23:56:03,2011-04-27 00:11:35,Idle
2011-04-27 00:11:35,2011-04-27 05:11:15,Sleeping
2011-04-27 05:11:15,2011-04-27 05:15:41,Idle
2011-04-27 05:15:41,2011-04-27 05:23:50,Meal_Preparation
2011-04-27 05:23:50,2011-04-27 05:27:06,Idle
2011-04-27 05:27:06,2011-04-27 05:30:45,Meal_Preparation
2011-04-27 05:30:56,2011-04-27 05:51:28,Relax
2011-04-27 05:51:28,2011-04-27 05:54:02,Idle
2011-04-27 05:54:02,2011-04-27 06:01:10,Relax
2011-04-27 06:01:10,2011-04-27 07:27:03,Idle
2011-04-27 07:27:03,2011-04-27 07:36:46,Meal_Preparation
2011-04-27 07:36:46,2011-04-27 07:38:43,Idle
2011-04-27 07:38:43,2011-04-27 07:53:22,Relax
2011-04-27 07:53:22,2011-04-27 07:57:10,Idle
2011-04-27 07:57:10,2011-04-27 08:01:47,Outside
2011-04-27 08:01:47,2011-04-27 11:33:36,Idle
2011-04-27 11:33:36,2011-04-27 14:11:01,Outside
2011-04-27 14:11:01,2011-04-27 14:21:12,Idle
2011-04-27 14:21:12,2011-04-27 14:31:57,Meal_Preparation
2011-04-27 14:31:57,2011-04-27 15:53:28,Idle
2011-04-27 15:53:28,2011-04-27 16:13:02,Relax
2011-04-27 16:13:02,2011-04-27 19:45:13,Idle
2011-04-27 19:45:13,2011-04-27 19:53:13,Relax
2011-04-27 19:53:13,2011-04-27 19:54:27,Idle
2011-04-27 19:54:27,2011-04-27 20:44:49,Relax
2011-04-27 20:44:49,2011-04-27 20:46:23,Idle
2011-04-27 20:46:23,2011-04-27 23:02:03,Relax
2011-04-27 23:02:03,2011-04-27 23:15:35,Idle
2011-04-27 23:15:35,2011-04-28 05:28:03,Sleeping
2011-04-28 05:28:03,2011-04-28 05:32:45,Idle
2011-04-28 05:32:45,2011-04-28 05:44:58,Meal_Preparation
2011-04-28 05:45:47,2011-04-28 06:16:01,Relax
2011-04-28 06:16:01,2011-04-28 06:17:04,Idle
2011-04-28 06:17:04,2011-04-28 06:40:21,Relax
2011-04-28 06:40:21,2011-04-28 07:20:15,Idle
2011-04-28 07:20:15,2011-04-28 07:24:52,Relax
2011-04-28 07:24:52,2011-04-28 07:31:29,Idle
2011-04-28 07:31:29,2011-04-28 07:41:36,Relax
2011-04-28 07:41:36,2011-04-28 08:19:26,Idle
2011-04-28 08:19:26,2011-04-28 12:00:57,Outside
2011-04-28 12:00:57,2011-04-28 12:28:23,Idle
2011-04-28 12:28:23,2011-04-28 12:37:45,Relax
2011-04-28 12:37:45,2011-04-28 12:40:24,Idle
2011-04-28 12:40:24,2011-04-28 13:01:56,Relax
2011-04-28 13:01:56,2011-04-28 13:06:38,Idle
2011-04-28 13:06:38,2011-04-28 13:56:23,Relax
2011-04-28 13:56:23,2011-04-28 16:14:34,Idle
2011-04-28 16:14:34,2011-04-28 16:47:42,Relax
2011-04-28 16:47:42,2011-04-28 17:13:59,Idle
2011-04-28 17:13:59,2011-04-28 17:16:05,Relax
2011-04-28 17:16:05,2011-04-28 17:27:34,Idle
2011-04-28 17:27:34,2011-04-28 17:36:25,Relax
2011-04-28 17:36:25,2011-04-28 17:59:36,Idle
2011-04-28 17:59:36,2011-04-28 18:05:28,Meal_Preparation
2011-04-28 18:05:28,2011-04-28 18:14:46,Idle
2011-04-28 18:14:46,2011-04-28 18:19:54,Meal_Preparation
2011-04-28 18:19:55,2011-04-28 18:32:37,Relax
2011-04-28 18:32:37,2011-04-28 18:38:41,Idle
2011-04-28 18:38:41,2011-04-28 18:54:02,Relax
2011-04-28 18:54:02,2011-04-28 18:57:28,Idle
2011-04-28 18:57:28,2011-04-28 19:37:40,Relax
2011-04-28 19:37:40,2011-04-28 19:47:57,Idle
2011-04-28 19:47:57,2011-04-28 20:17:23,Relax
2011-04-28 20:17:23,2011-04-28 20:20:07,Idle
2011-04-28 20:20:07,2011-04-28 20:39:23,Relax
2011-04-28 20:39:23,2011-04-28 20:43:42,Idle
2011-04-28 20:43:42,2011-04-28 20:56:38,Relax
2011-04-28 20:56:38,2011-04-28 21:04:16,Idle
2011-04-28 21:04:16,2011-04-29 01:44:56,Sleeping
2011-04-29 01:45:00,2011-04-29 01:47:12,Bathroom_Usage
2011-04-29 01:47:19,2011-04-29 04:33:06,Sleeping
2011-04-29 04:33:06,2011-04-29 04:37:16,Idle
2011-04-29 04:37:16,2011-04-29 04:48:47,Meal_Preparation
2011-04-29 04:48:47,2011-04-29 04:51:58,Idle
2011-04-29 04:51:58,2011-04-29 05:07:00,Relax
2011-04-29 05:07:00,2011-04-29 05:11:38,Idle
2011-04-29 05:11:38,2011-04-29 05:38:16,Relax
2011-04-29 05:38:16,2011-04-29 05:48:08,Idle
2011-04-29 05:48:08,2011-04-29 05:53:26,Meal_Preparation
2011-04-29 05:53:31,2011-04-29 06:00:07,Relax
2011-04-29 06:00:07,2011-04-29 06:08:43,Idle
2011-04-29 06:08:43,2011-04-29 06:33:36,Relax
2011-04-29 06:33:36,2011-04-29 06:37:55,Idle
2011-04-29 06:37:55,2011-04-29 06:51:12,Meal_Preparation
2011-04-29 06:51:12,2011-04-29 07:41:50,Idle
2011-04-29 07:41:50,2011-04-29 08:00:14,Meal_Preparation
2011-04-29 08:01:02,2011-04-29 08:09:01,Relax
2011-04-29 08:09:01,2011-04-29 08:48:20,Idle
2011-04-29 08:48:20,2011-04-29 08:53:33,Relax
2011-04-29 08:53:33,2011-04-29 08:57:46,Idle
2011-04-29 08:57:46,2011-04-29 09:30:21,Outside
2011-04-29 09:30:21,2011-04-29 09:31:56,Idle
2011-04-29 09:31:56,2011-04-29 11:22:51,Outside
2011-04-29 11:22:51,2011-04-29 11:29:00,Idle
2011-04-29 11:29:00,2011-04-29 11:43:07,Meal_Preparation
2011-04-29 11:43:14,2011-04-29 12:29:16,Relax
2011-04-29 12:29:16,2011-04-29 13:00:47,Idle
2011-04-29 13:00:47,2011-04-29 18:32:37,Outside
2011-04-29 18:32:37,2011-04-29 18:56:48,Idle
2011-04-29 18:56:48,2011-04-29 20:16:49,Relax
2011-04-29 20:16:49,2011-04-29 20:30:24,Idle
2011-04-29 20:30:24,2011-04-29 20:38:08,Relax
2011-04-29 20:38:08,2011-04-29 20:39:42,Idle
2011-04-29 20:39:42,2011-04-30 04:24:12,Sleeping
2011-04-30 04:24:28,2011-04-30 04:30:31,Meal_Preparation
2011-04-30 04:30:31,2011-04-30 04:36:54,Idle
2011-04-30 04:36:54,2011-04-30 04:55:05,Relax
2011-04-30 04:55:05,2011-04-30 05:01:21,Idle
2011-04-30 05:01:21,2011-04-30 05:28:08,Relax
2011-04-30 05:28:25,2011-04-30 05:30:55,Meal_Preparation
2011-04-30 05:30:55,2011-04-30 06:17:44,Idle
2011-04-30 06:17:44,2011-04-30 06:20:21,Meal_Preparation
2011-04-30 06:20:21,2011-04-30 06:50:30,Idle
2011-04-30 06:50:30,2011-04-30 06:56:22,Outside
2011-04-30 06:56:22,2011-04-30 07:03:18,Idle
2011-04-30 07:03:18,2011-04-30 11:55:11,Outside
2011-04-30 11:55:11,2011-04-30 12:26:45,Idle
2011-04-30 12:26:45,2011-04-30 12:34:30,Meal_Preparation
2011-04-30 12:34:38,2011-04-30 12:56:46,Relax
2011-04-30 12:56:46,2011-04-30 12:57:48,Idle
2011-04-30 12:57:48,2011-04-30 13:15:23,Relax
2011-04-30 13:15:23,2011-04-30 13:19:43,Idle
2011-04-30 13:19:43,2011-04-30 14:06:15,Relax
2011-04-30 14:06:15,2011-04-30 14:29:12,Idle
2011-04-30 14:29:12,2011-04-30 14:52:39,Relax
2011-04-30 14:52:39,2011-04-30 18:07:59,Idle
2011-04-30 18:07:59,2011-04-30 18:25:28,Meal_Preparation
2011-04-30 18:25:50,2011-04-30 18:36:56,Relax
2011-04-30 18:36:56,2011-04-30 18:38:05,Idle
2011-04-30 18:38:05,2011-04-30 18:55:28,Relax
2011-04-30 18:55:28,2011-04-30 18:56:45,Idle
2011-04-30 18:56:45,2011-04-30 20:32:46,Relax
2011-04-30 20:32:46,2011-04-30 20:42:22,Idle
2011-04-30 20:42:22,2011-04-30 21:06:57,Relax
2011-04-30 21:06:57,2011-04-30 21:10:03,Idle
2011-04-30 21:10:03,2011-05-01 02:47:28,Sleeping
2011-05-01 02:47:38,2011-05-01 02:50:08,Bathroom_Usage
2011-05-01 02:50:22,2011-05-01 03:02:18,Meal_Preparation
2011-05-01 03:02:18,2011-05-01 03:04:02,Idle
2011-05-01 03:04:02,2011-05-01 03:18:36,Relax
2011-05-01 03:18:36,2011-05-01 03:20:33,Idle
2011-05-01 03:20:33,2011-05-01 05:01:26,Sleeping
2011-05-01 05:01:50,2011-05-01 05:09:26,Meal_Preparation
2011-05-01 05:09:26,2011-05-01 05:15:47,Idle
2011-05-01 05:15:47,2011-05-01 05:20:58,Meal_Preparation
2011-05-01 05:21:48,2011-05-01 06:30:31,Relax
2011-05-01 06:30:31,2011-05-01 07:11:31,Idle
2011-05-01 07:11:31,2011-05-01 07:35:40,Relax
2011-05-01 07:35:40,2011-05-01 09:01:51,Idle
2011-05-01 09:01:51,2011-05-01 09:11:08,Meal_Preparation
2011-05-01 09:11:08,2011-05-01 09:15:19,Idle
2011-05-01 09:15:19,2011-05-01 09:20:50,Meal_Preparation
2011-05-01 09:20:50,2011-05-01 09:22:38,Idle
2011-05-01 09:22:38,2011-05-01 09:31:35,Relax
2011-05-01 09:31:40,2011-05-01 09:37:16,Meal_Preparation
2011-05-01 09:37:16,2011-05-01 10:12:52,Idle
2011-05-01 10:12:52,2011-05-01 11:07:30,Relax
2011-05-01 11:07:30,2011-05-01 11:19:43,Idle
2011-05-01 11:19:43,2011-05-01 11:52:03,Relax
2011-05-01 11:52:03,2011-05-01 12:49:06,Idle
2011-05-01 12:49:06,2011-05-01 13:33:24,Relax
2011-05-01 13:33:24,2011-05-01 13:34:34,Idle
2011-05-01 13:34:34,2011-05-01 14:02:55,Relax
2011-05-01 14:02:55,2011-05-01 14:23:52,Idle
2011-05-01 14:23:52,2011-05-01 14:28:56,Outside
2011-05-01 14:28:56,2011-05-01 14:38:06,Idle
2011-05-01 14:38:06,2011-05-01 14:45:23,Outside
2011-05-01 14:45:23,2011-05-01 14:49:58,Idle
2011-05-01 14:49:58,2011-05-01 18:04:27,Outside
2011-05-01 18:04:27,2011-05-01 18:14:13,Idle
2011-05-01 18:14:13,2011-05-01 18:36:40,Meal_Preparation
2011-05-01 18:36:46,2011-05-01 18:53:45,Relax
2011-05-01 18:53:45,2011-05-01 18:55:24,Idle
2011-05-01 18:55:24,2011-05-01 19:10:26,Relax
2011-05-01 19:10:26,2011-05-01 19:13:10,Idle
2011-05-01 19:13:10,2011-05-01 19:31:41,Relax
2011-05-01 19:31:41,2011-05-01 19:34:46,Idle
2011-05-01 19:34:46,2011-05-01 20:29:22,Relax
2011-05-01 20:29:22,2011-05-01 20:33:30,Idle
2011-05-01 20:33:30,2011-05-01 21:34:24,Relax
2011-05-01 21:34:24,2011-05-01 21:37:08,Idle
2011-05-01 21:37:08,2011-05-01 23:19:49,Relax
2011-05-01 23:19:49,2011-05-01 23:31:13,Idle
2011-05-01 23:31:13,2011-05-02 05:43:16,Sleeping
2011-05-02 05:43:16,2011-05-02 05:48:36,Idle
2011-05-02 05:48:36,2011-05-02 06:02:13,Meal_Preparation
2011-05-02 06:02:43,2011-05-02 06:47:30,Relax
2011-05-02 06:47:30,2011-05-02 06:56:14,Idle
2011-05-02 06:56:14,2011-05-02 07:24:11,Relax
2011-05-02 07:24:11,2011-05-02 07:25:51,Idle
2011-05-02 07:25:51,2011-05-02 07:30:07,Meal_Preparation
2011-05-02 07:30:07,2011-05-02 07:48:08,Idle
2011-05-02 07:48:08,2011-05-02 07:56:53,Relax
2011-05-02 07:56:53,2011-05-02 08:09:43,Idle
2011-05-02 08:09:43,2011-05-02 08:13:08,Relax
2011-05-02 08:13:08,2011-05-02 09:02:15,Idle
2011-05-02 09:02:15,2011-05-02 09:22:04,Meal_Preparation
2011-05-02 09:22:04,2011-05-02 09:23:23,Idle
2011-05-02 09:23:23,2011-05-02 09:32:22,Relax
2011-05-02 09:32:22,2011-05-02 09:55:28,Idle
2011-05-02 09:55:28,2011-05-02 10:54:35,Outside
2011-05-02 10:54:35,2011-05-02 11:31:13,Idle
2011-05-02 11:31:13,2011-05-02 15:21:42,Outside
2011-05-02 15:22:00,2011-05-02 15:29:16,Meal_Preparation
2011-05-02 15:29:16,2011-05-02 15:31:33,Idle
2011-05-02 15:31:33,2011-05-02 15:35:52,Meal_Preparation
2011-05-02 15:36:08,2011-05-02 16:06:28,Relax
2011-05-02 16:06:41,2011-05-02 16:16:41,Meal_Preparation
2011-05-02 16:16:41,2011-05-02 16:23:40,Idle
2011-05-02 16:23:40,2011-05-02 16:49:05,Meal_Preparation
2011-05-02 16:49:09,2011-05-02 17:18:08,Relax
2011-05-02 17:18:08,2011-05-02 17:28:46,Idle
2011-05-02 17:28:46,2011-05-02 17:32:23,Meal_Preparation
2011-05-02 17:32:23,2011-05-02 17:35:19,Idle
2011-05-02 17:35:19,2011-05-02 17:43:25,Meal_Preparation
2011-05-02 17:43:31,2011-05-02 18:15:24,Relax
2011-05-02 18:15:35,2011-05-02 19:00:00,Meal_Preparation
2011-05-02 19:00:02,2011-05-02 19:14:26,Relax
2011-05-02 19:14:29,2011-05-02 19:32:33,Meal_Preparation
2011-05-02 19:32:41,2011-05-02 19:39:54,Relax
2011-05-02 19:39:54,2011-05-02 19:41:05,Idle
2011-05-02 19:41:05,2011-05-02 20:07:02,Relax
2011-05-02 20:07:02,2011-05-02 20:10:45,Idle
2011-05-02 20:10:45,2011-05-02 21:21:19,Relax
2011-05-02 21:21:19,2011-05-02 21:24:44,Idle
2011-05-02 21:24:44,2011-05-02 21:43:24,Relax
2011-05-02 21:43:44,2011-05-02 21:49:55,Kitchen_Usage
2011-05-02 21:49:55,2011-05-02 21:52:32,Idle
2011-05-02 21:52:32,2011-05-02 22:30:17,Relax
2011-05-02 22:30:17,2011-05-02 22:37:24,Idle
2011-05-02 22:37:24,2011-05-03 03:31:23,Sleeping
