Start_Time,End_Time,Sensor
2011-12-22 03:59:36,2011-12-22 03:59:40,motion_kitchen
2011-12-22 04:04:37,2011-12-22 04:04:39,motion_kitchen
2011-12-22 04:04:54,2011-12-22 04:04:57,motion_living
2011-12-22 04:06:02,2011-12-22 05:14:19,motion_living
2011-12-22 05:15:09,2011-12-22 05:15:12,motion_living
2011-12-22 05:21:52,2011-12-22 05:21:55,motion_living
2011-12-22 05:24:09,2011-12-22 06:22:47,motion_living
2011-12-22 06:22:57,2011-12-22 06:23:00,motion_living
2011-12-22 06:43:10,2011-12-22 06:43:13,motion_living
2011-12-22 07:10:08,2011-12-22 07:10:10,motion_living
2011-12-22 07:10:13,2011-12-22 07:10:17,motion_bedroom
2011-12-22 07:11:00,2011-12-22 07:11:03,motion_bedroom
2011-12-22 07:11:38,2011-12-22 07:11:40,motion_living
2011-12-22 07:11:58,2011-12-22 07:12:05,motion_living
2011-12-22 07:13:06,2011-12-22 07:13:09,motion_bedroom
2011-12-22 07:13:22,2011-12-22 07:13:24,motion_bedroom
2011-12-22 07:16:43,2011-12-22 07:16:46,motion_living
2011-12-22 07:17:26,2011-12-22 07:17:28,motion_living
2011-12-22 07:19:11,2011-12-22 07:19:14,motion_bedroom
2011-12-22 07:19:27,2011-12-22 07:19:29,motion_bedroom
2011-12-22 07:19:59,2011-12-22 07:20:02,motion_living
2011-12-22 07:22:14,2011-12-22 07:22:17,motion_living
2011-12-22 07:22:34,2011-12-22 07:22:37,motion_kitchen
2011-12-22 07:23:01,2011-12-22 07:23:03,motion_kitchen
2011-12-22 07:23:09,2011-12-22 07:23:12,motion_living
2011-12-22 07:26:54,2011-12-22 07:26:58,motion_living
2011-12-22 07:27:04,2011-12-22 07:27:13,contact_entrance
2011-12-22 11:49:00,2011-12-22 11:49:07,contact_entrance
2011-12-22 11:49:33,2011-12-22 11:49:35,motion_kitchen
2011-12-22 11:50:59,2011-12-22 11:51:17,contact_fridge
2011-12-22 11:51:37,2011-12-22 11:51:39,motion_kitchen
2011-12-22 11:54:28,2011-12-22 11:54:33,motion_bedroom
2011-12-22 11:55:56,2011-12-22 11:56:00,motion_bedroom
2011-12-22 11:56:15,2011-12-22 11:56:34,contact_bathroom
2011-12-22 12:01:06,2011-12-22 12:01:09,motion_living
2011-12-22 12:03:05,2011-12-22 12:03:08,motion_living
2011-12-22 12:04:27,2011-12-22 12:04:30,motion_bedroom
2011-12-22 12:05:06,2011-12-22 16:32:07,motion_bedroom
2011-12-22 16:32:27,2011-12-22 16:32:30,motion_bedroom
2011-12-22 16:34:40,2011-12-22 16:34:48,motion_bedroom
2011-12-22 19:38:05,2011-12-22 20:18:40,motion_bedroom
2011-12-22 20:20:36,2011-12-22 20:20:39,motion_bedroom
2011-12-22 20:26:01,2011-12-22 20:26:04,motion_living
2011-12-22 20:28:06,2011-12-22 20:28:09,motion_living
2011-12-22 20:28:43,2011-12-22 20:28:46,motion_kitchen
2011-12-22 20:29:17,2011-12-22 20:29:40,contact_fridge
2011-12-22 20:32:52,2011-12-22 20:33:21,contact_fridge
2011-12-22 20:33:58,2011-12-22 20:34:57,contact_fridge
2011-12-22 20:51:07,2011-12-22 20:51:16,motion_kitchen
2011-12-22 20:54:01,2011-12-22 20:54:04,motion_living
2011-12-22 21:00:52,2011-12-22 21:00:55,motion_living
2011-12-22 21:01:46,2011-12-22 21:01:49,motion_bedroom
2011-12-22 21:08:34,2011-12-22 21:08:36,motion_bedroom
2011-12-22 21:11:18,2011-12-22 21:11:20,motion_kitchen
2011-12-22 21:19:18,2011-12-22 21:19:21,motion_kitchen
2011-12-22 21:20:28,2011-12-22 21:20:32,motion_living
2011-12-22 21:20:51,2011-12-22 22:04:44,motion_living
2011-12-22 22:04:57,2011-12-22 22:05:00,motion_living
2011-12-22 22:05:32,2011-12-22 22:05:33,motion_kitchen
2011-12-22 22:17:56,2011-12-22 22:17:58,motion_kitchen
2011-12-22 22:29:17,2011-12-22 22:40:17,contact_bathroom
2011-12-22 22:47:06,2011-12-22 22:47:09,motion_living
2011-12-22 22:48:02,2011-12-22 22:54:28,motion_living
2011-12-22 22:54:29,2011-12-22 22:54:31,motion_living
2011-12-22 22:55:46,2011-12-22 22:55:48,motion_living
2011-12-22 23:14:09,2011-12-22 23:14:12,motion_living
2011-12-22 23:26:32,2011-12-22 23:26:37,motion_living
2011-12-22 23:27:05,2011-12-23 01:04:47,motion_living
2011-12-23 01:04:50,2011-12-23 01:04:52,motion_living
2011-12-23 01:05:03,2011-12-23 01:05:06,motion_kitchen
2011-12-23 01:11:12,2011-12-23 01:11:14,motion_kitchen
2011-12-23 01:14:42,2011-12-23 01:14:44,motion_kitchen
2011-12-23 01:15:15,2011-12-23 01:16:14,contact_fridge
2011-12-23 01:16:27,2011-12-23 01:16:30,motion_kitchen
2011-12-23 01:16:37,2011-12-23 01:16:41,motion_living
2011-12-23 01:34:53,2011-12-23 01:34:56,motion_living
2011-12-23 01:35:08,2011-12-23 01:35:10,motion_kitchen
2011-12-23 01:36:01,2011-12-23 01:36:06,contact_fridge
2011-12-23 01:36:15,2011-12-23 01:36:17,motion_kitchen
2011-12-23 01:36:25,2011-12-23 01:36:29,motion_living
2011-12-23 02:51:40,2011-12-23 02:51:43,motion_living
2011-12-23 02:51:59,2011-12-23 02:52:23,motion_kitchen
2011-12-23 03:00:35,2011-12-23 03:00:45,contact_fridge
2011-12-23 03:02:05,2011-12-23 03:02:07,motion_kitchen
2011-12-23 03:02:25,2011-12-23 03:02:29,motion_living
2011-12-23 03:03:13,2011-12-23 04:22:03,motion_living
2011-12-23 04:24:23,2011-12-23 04:24:25,motion_living
2011-12-23 04:24:36,2011-12-23 04:24:40,motion_kitchen
2011-12-23 04:28:22,2011-12-23 04:28:26,motion_kitchen
2011-12-23 04:28:43,2011-12-23 04:28:46,motion_living
2011-12-23 04:30:03,2011-12-23 06:30:04,motion_living
2011-12-23 06:32:26,2011-12-23 06:32:28,motion_living
2011-12-23 06:36:03,2011-12-23 06:36:06,motion_kitchen
2011-12-23 06:39:33,2011-12-23 06:39:39,motion_kitchen
2011-12-23 06:39:57,2011-12-23 06:40:01,motion_living
2011-12-23 06:40:52,2011-12-23 06:40:54,motion_living
2011-12-23 06:41:06,2011-12-23 06:41:10,motion_kitchen
2011-12-23 06:47:14,2011-12-23 06:47:16,motion_kitchen
2011-12-23 06:47:27,2011-12-23 06:47:30,motion_living
2011-12-23 07:00:11,2011-12-23 07:00:14,motion_living
2011-12-23 07:00:32,2011-12-23 07:00:35,motion_bedroom
2011-12-23 07:07:07,2011-12-23 07:07:09,motion_bedroom
2011-12-23 07:10:39,2011-12-23 07:11:34,contact_bathroom
2011-12-23 07:16:41,2011-12-23 07:16:45,motion_living
2011-12-23 07:19:16,2011-12-23 07:19:18,motion_living
2011-12-23 07:19:59,2011-12-23 07:20:02,motion_bedroom
2011-12-23 07:20:30,2011-12-23 07:20:32,motion_bedroom
2011-12-23 07:21:16,2011-12-23 07:21:19,motion_living
2011-12-23 07:23:50,2011-12-23 07:23:54,motion_living
2011-12-23 07:24:15,2011-12-23 07:24:17,contact_entrance
2011-12-23 10:43:43,2011-12-23 10:43:46,contact_entrance
2011-12-23 10:44:44,2011-12-23 10:44:48,motion_bedroom
2011-12-23 10:44:51,2011-12-23 10:44:53,motion_bedroom
2011-12-23 10:45:06,2011-12-23 10:45:10,motion_living
2011-12-23 10:45:17,2011-12-23 10:45:19,motion_living
2011-12-23 10:45:29,2011-12-23 10:45:33,motion_kitchen
2011-12-23 10:47:46,2011-12-23 10:47:48,motion_kitchen
2011-12-23 10:49:35,2011-12-23 10:49:38,motion_bedroom
2011-12-23 10:50:01,2011-12-23 10:50:04,motion_bedroom
2011-12-23 10:54:50,2011-12-23 10:55:28,contact_bathroom
2011-12-23 10:55:35,2011-12-23 10:55:39,motion_living
2011-12-23 10:55:56,2011-12-23 10:56:01,motion_living
2011-12-23 10:56:03,2011-12-23 10:56:07,motion_bedroom
2011-12-23 10:57:16,2011-12-23 10:57:19,motion_bedroom
2011-12-23 10:57:26,2011-12-23 10:57:28,motion_living
2011-12-23 10:57:51,2011-12-23 11:40:08,motion_living
2011-12-23 11:41:38,2011-12-23 11:41:41,motion_living
2011-12-23 11:42:08,2011-12-23 11:42:10,contact_bathroom
2011-12-23 11:42:22,2011-12-23 11:42:24,motion_bedroom
2011-12-23 11:44:16,2011-12-23 19:23:06,motion_bedroom
2011-12-23 19:49:10,2011-12-23 19:49:14,motion_bedroom
2011-12-23 19:54:46,2011-12-23 19:54:50,motion_living
2011-12-23 19:56:54,2011-12-23 19:56:56,motion_living
2011-12-23 19:56:59,2011-12-23 19:57:03,motion_bedroom
2011-12-23 19:57:51,2011-12-23 19:57:53,motion_bedroom
2011-12-23 19:58:16,2011-12-23 19:58:17,motion_kitchen
2011-12-23 20:02:47,2011-12-23 20:02:49,contact_fridge
2011-12-23 20:08:13,2011-12-23 20:08:16,motion_kitchen
2011-12-23 20:09:25,2011-12-23 20:09:29,motion_living
2011-12-23 20:25:59,2011-12-23 20:26:03,motion_living
2011-12-23 20:26:10,2011-12-23 20:26:12,motion_kitchen
2011-12-23 20:26:38,2011-12-23 20:26:40,motion_kitchen
2011-12-23 20:26:51,2011-12-23 20:26:54,motion_living
2011-12-23 20:37:45,2011-12-23 20:37:48,motion_living
2011-12-23 20:41:20,2011-12-23 20:46:58,contact_bathroom
2011-12-23 20:52:22,2011-12-23 20:56:42,contact_bathroom
2011-12-23 20:56:54,2011-12-23 20:56:57,motion_bedroom
2011-12-23 20:57:00,2011-12-23 20:57:04,motion_bedroom
2011-12-23 20:57:35,2011-12-23 20:57:37,contact_bathroom
2011-12-23 21:00:50,2011-12-23 21:00:52,contact_bathroom
2011-12-23 21:01:23,2011-12-23 21:01:26,motion_bedroom
2011-12-23 21:02:31,2011-12-23 21:02:33,motion_bedroom
2011-12-23 21:05:20,2011-12-23 21:05:25,contact_entrance
2011-12-23 22:44:38,2011-12-23 22:44:43,contact_entrance
2011-12-23 22:44:59,2011-12-23 22:45:01,motion_kitchen
2011-12-23 22:45:04,2011-12-23 22:45:06,motion_kitchen
2011-12-23 22:46:27,2011-12-23 22:46:30,motion_bedroom
2011-12-23 22:54:17,2011-12-23 22:54:20,motion_bedroom
2011-12-23 22:57:25,2011-12-23 22:57:28,motion_living
2011-12-23 23:01:57,2011-12-23 23:02:00,motion_living
2011-12-23 23:02:15,2011-12-23 23:02:17,motion_kitchen
2011-12-23 23:05:39,2011-12-23 23:05:41,motion_kitchen
2011-12-23 23:05:51,2011-12-23 23:05:56,motion_living
2011-12-23 23:06:11,2011-12-23 23:06:16,motion_living
2011-12-23 23:06:21,2011-12-23 23:06:24,motion_bedroom
2011-12-23 23:12:32,2011-12-23 23:12:40,motion_bedroom
2011-12-23 23:12:46,2011-12-23 23:12:49,contact_bathroom
2011-12-23 23:13:04,2011-12-23 23:13:07,motion_bedroom
2011-12-23 23:13:57,2011-12-23 23:13:59,motion_bedroom
2011-12-23 23:14:07,2011-12-23 23:14:11,motion_living
2011-12-23 23:15:06,2011-12-24 00:06:08,motion_living
2011-12-24 00:31:59,2011-12-24 00:32:02,motion_living
2011-12-24 00:32:37,2011-12-24 00:32:40,motion_kitchen
2011-12-24 00:43:27,2011-12-24 00:43:30,motion_kitchen
2011-12-24 00:43:39,2011-12-24 00:43:42,motion_living
2011-12-24 00:47:36,2011-12-24 00:47:38,motion_living
2011-12-24 00:49:37,2011-12-24 00:49:42,motion_living
2011-12-24 00:50:29,2011-12-24 00:50:33,motion_living
2011-12-24 00:50:43,2011-12-24 00:50:46,motion_kitchen
2011-12-24 00:53:36,2011-12-24 00:53:38,motion_kitchen
2011-12-24 00:53:48,2011-12-24 00:53:50,motion_living
2011-12-24 00:55:54,2011-12-24 00:56:02,motion_living
2011-12-24 00:56:07,2011-12-24 00:56:10,motion_kitchen
2011-12-24 01:00:44,2011-12-24 01:00:46,motion_kitchen
2011-12-24 01:00:53,2011-12-24 01:00:56,motion_living
2011-12-24 01:01:51,2011-12-24 02:57:03,motion_living
2011-12-24 02:58:11,2011-12-24 02:58:16,motion_living
2011-12-24 02:58:26,2011-12-24 02:58:29,motion_kitchen
2011-12-24 02:58:53,2011-12-24 02:58:56,motion_kitchen
2011-12-24 03:04:55,2011-12-24 03:05:00,motion_living
2011-12-24 03:06:15,2011-12-24 03:06:18,motion_living
2011-12-24 03:06:30,2011-12-24 03:06:34,motion_kitchen
2011-12-24 03:20:12,2011-12-24 03:20:14,motion_kitchen
2011-12-24 03:20:30,2011-12-24 03:20:36,motion_living
2011-12-24 03:21:01,2011-12-24 04:05:24,motion_living
2011-12-24 04:06:00,2011-12-24 04:06:04,motion_living
2011-12-24 04:06:51,2011-12-24 04:06:53,motion_kitchen
2011-12-24 04:09:27,2011-12-24 04:09:31,motion_kitchen
2011-12-24 04:09:51,2011-12-24 04:09:54,motion_living
2011-12-24 04:14:51,2011-12-24 04:14:53,motion_living
2011-12-24 04:15:16,2011-12-24 04:15:19,motion_kitchen
2011-12-24 04:15:27,2011-12-24 04:15:29,motion_kitchen
2011-12-24 04:16:01,2011-12-24 04:16:05,motion_living
2011-12-24 04:16:10,2011-12-24 05:58:02,motion_living
2011-12-24 05:58:52,2011-12-24 05:59:15,motion_living
2011-12-24 06:02:16,2011-12-24 06:02:20,contact_entrance
2011-12-24 08:12:34,2011-12-24 08:12:42,contact_entrance
2011-12-24 08:18:07,2011-12-24 08:18:09,motion_kitchen
2011-12-24 08:21:09,2011-12-24 08:21:14,motion_kitchen
2011-12-24 08:23:43,2011-12-24 08:23:46,motion_bedroom
2011-12-24 08:24:24,2011-12-24 08:24:26,motion_bedroom
2011-12-24 08:24:39,2011-12-24 08:24:42,motion_kitchen
2011-12-24 08:25:42,2011-12-24 08:25:45,motion_kitchen
2011-12-24 08:26:29,2011-12-24 10:33:46,motion_living
2011-12-24 10:34:06,2011-12-24 10:35:13,motion_living
2011-12-24 10:35:54,2011-12-24 10:35:56,motion_living
2011-12-24 10:36:46,2011-12-24 10:41:31,contact_bathroom
2011-12-24 10:42:31,2011-12-24 10:42:34,motion_bedroom
2011-12-24 10:44:57,2011-12-24 20:09:10,motion_bedroom
2011-12-24 20:11:08,2011-12-24 20:11:10,motion_bedroom
2011-12-24 20:11:30,2011-12-24 20:11:34,motion_living
2011-12-24 20:13:10,2011-12-24 20:13:12,motion_living
2011-12-24 20:13:33,2011-12-24 20:13:36,motion_kitchen
2011-12-24 20:20:45,2011-12-24 20:20:52,motion_kitchen
2011-12-24 20:21:51,2011-12-24 20:21:54,motion_living
2011-12-24 20:22:11,2011-12-24 20:22:14,motion_living
2011-12-24 20:27:56,2011-12-24 20:28:00,motion_living
2011-12-24 20:29:02,2011-12-24 21:21:21,motion_living
2011-12-24 21:21:51,2011-12-24 21:21:53,motion_living
2011-12-24 21:25:07,2011-12-24 21:25:17,motion_kitchen
2011-12-24 21:27:16,2011-12-24 21:27:22,contact_fridge
2011-12-24 21:28:09,2011-12-24 21:28:22,motion_kitchen
2011-12-24 21:28:33,2011-12-24 21:28:37,motion_living
2011-12-24 21:31:08,2011-12-24 21:31:11,motion_living
2011-12-24 21:31:15,2011-12-24 21:31:18,motion_bedroom
2011-12-24 21:38:12,2011-12-24 21:38:14,motion_bedroom
2011-12-24 21:39:02,2011-12-24 21:47:23,contact_bathroom
2011-12-24 21:48:45,2011-12-24 21:54:13,contact_bathroom
2011-12-24 22:00:39,2011-12-24 22:01:18,contact_bathroom
2011-12-24 22:02:41,2011-12-24 22:02:45,motion_bedroom
2011-12-24 22:04:19,2011-12-24 22:04:22,motion_bedroom
2011-12-24 22:08:46,2011-12-24 22:09:01,contact_bathroom
2011-12-24 22:15:36,2011-12-24 22:15:39,motion_bedroom
2011-12-24 22:16:56,2011-12-24 22:16:58,motion_bedroom
2011-12-24 22:17:23,2011-12-24 22:17:26,motion_living
2011-12-24 22:17:40,2011-12-24 22:17:42,motion_living
2011-12-24 22:17:52,2011-12-24 22:17:56,motion_kitchen
2011-12-24 22:32:38,2011-12-24 22:32:43,motion_kitchen
2011-12-24 22:34:21,2011-12-24 22:34:24,motion_living
2011-12-24 22:39:14,2011-12-24 22:39:22,motion_living
2011-12-24 22:39:28,2011-12-24 22:39:32,motion_kitchen
2011-12-24 22:39:43,2011-12-24 22:39:46,motion_kitchen
2011-12-24 22:39:58,2011-12-24 22:40:02,motion_living
2011-12-24 22:40:18,2011-12-24 23:26:47,motion_living
2011-12-24 23:27:13,2011-12-24 23:27:16,motion_living
2011-12-24 23:27:57,2011-12-24 23:28:03,motion_bedroom
2011-12-24 23:28:12,2011-12-24 23:28:15,motion_bedroom
2011-12-24 23:28:21,2011-12-24 23:28:23,motion_living
2011-12-24 23:36:09,2011-12-24 23:36:20,motion_living
2011-12-24 23:36:46,2011-12-24 23:36:49,motion_kitchen
2011-12-24 23:39:27,2011-12-24 23:39:32,motion_kitchen
2011-12-24 23:39:42,2011-12-24 23:39:45,motion_living
2011-12-24 23:45:51,2011-12-24 23:45:53,motion_living
2011-12-24 23:49:18,2011-12-24 23:49:20,motion_kitchen
2011-12-24 23:58:18,2011-12-24 23:58:31,motion_kitchen
2011-12-24 23:58:52,2011-12-24 23:58:57,motion_living
2011-12-25 00:01:14,2011-12-25 00:01:18,motion_living
2011-12-25 00:04:46,2011-12-25 00:04:49,motion_living
2011-12-25 00:40:57,2011-12-25 00:41:00,motion_living
2011-12-25 00:41:02,2011-12-25 00:41:05,motion_bedroom
2011-12-25 00:41:22,2011-12-25 00:41:25,motion_bedroom
2011-12-25 00:41:29,2011-12-25 00:41:37,contact_bathroom
2011-12-25 00:44:28,2011-12-25 00:44:31,motion_living
2011-12-25 00:45:01,2011-12-25 00:45:09,motion_living
2011-12-25 00:45:21,2011-12-25 00:45:41,contact_entrance
2011-12-25 02:07:50,2011-12-25 02:07:59,contact_entrance
2011-12-25 02:08:07,2011-12-25 02:08:09,motion_living
2011-12-25 02:08:21,2011-12-25 02:08:23,motion_living
2011-12-25 02:08:43,2011-12-25 02:08:47,motion_bedroom
2011-12-25 02:09:19,2011-12-25 02:09:24,motion_bedroom
2011-12-25 02:09:35,2011-12-25 02:09:37,contact_bathroom
2011-12-25 02:09:59,2011-12-25 02:10:02,motion_living
2011-12-25 02:10:16,2011-12-25 02:10:18,motion_living
2011-12-25 02:11:41,2011-12-25 02:12:00,contact_bathroom
2011-12-25 02:12:16,2011-12-25 02:12:19,motion_living
2011-12-25 02:13:11,2011-12-25 06:05:07,motion_living
2011-12-25 06:07:13,2011-12-25 06:07:16,motion_living
2011-12-25 06:07:29,2011-12-25 06:07:32,motion_kitchen
2011-12-25 06:07:33,2011-12-25 06:07:37,contact_fridge
2011-12-25 06:08:01,2011-12-25 06:08:03,motion_kitchen
2011-12-25 06:08:30,2011-12-25 06:08:33,motion_living
2011-12-25 06:09:30,2011-12-25 06:09:33,motion_living
2011-12-25 06:09:42,2011-12-25 06:09:44,motion_kitchen
2011-12-25 06:10:04,2011-12-25 06:10:06,motion_kitchen
2011-12-25 06:10:17,2011-12-25 06:10:20,motion_living
2011-12-25 06:15:47,2011-12-25 06:15:49,motion_living
2011-12-25 06:15:58,2011-12-25 06:16:00,motion_kitchen
2011-12-25 06:16:48,2011-12-25 06:16:50,motion_kitchen
2011-12-25 06:17:00,2011-12-25 06:17:05,motion_living
2011-12-25 06:39:59,2011-12-25 06:40:02,motion_living
2011-12-25 06:40:11,2011-12-25 06:40:15,motion_kitchen
2011-12-25 06:40:22,2011-12-25 06:40:23,motion_kitchen
2011-12-25 06:40:34,2011-12-25 06:40:37,motion_living
2011-12-25 07:49:04,2011-12-25 07:49:12,motion_living
2011-12-25 07:49:26,2011-12-25 07:49:30,motion_bedroom
2011-12-25 07:50:39,2011-12-25 07:50:42,motion_bedroom
2011-12-25 07:50:56,2011-12-25 07:51:01,motion_living
2011-12-25 08:03:09,2011-12-25 08:03:11,motion_living
2011-12-25 08:06:54,2011-12-25 08:06:58,motion_bedroom
2011-12-25 08:07:51,2011-12-25 08:07:55,motion_bedroom
2011-12-25 08:08:56,2011-12-25 08:08:59,motion_living
2011-12-25 08:10:04,2011-12-25 08:10:07,motion_living
2011-12-25 08:10:46,2011-12-25 08:10:49,motion_bedroom
2011-12-25 08:11:01,2011-12-25 08:11:05,motion_bedroom
2011-12-25 08:11:18,2011-12-25 08:11:23,motion_living
2011-12-25 08:25:52,2011-12-25 08:25:57,motion_living
2011-12-25 08:26:16,2011-12-25 08:26:20,motion_kitchen
2011-12-25 08:26:42,2011-12-25 08:26:44,contact_fridge
2011-12-25 08:27:41,2011-12-25 08:27:43,contact_fridge
2011-12-25 08:27:51,2011-12-25 08:27:53,motion_kitchen
2011-12-25 08:28:05,2011-12-25 08:28:09,motion_living
2011-12-25 09:29:53,2011-12-25 09:29:56,motion_living
2011-12-25 09:30:03,2011-12-25 09:30:07,motion_kitchen
2011-12-25 09:30:27,2011-12-25 09:30:44,contact_fridge
2011-12-25 09:31:57,2011-12-25 09:32:04,motion_kitchen
2011-12-25 09:32:34,2011-12-25 09:32:37,motion_living
2011-12-25 09:33:07,2011-12-25 10:51:51,motion_living
2011-12-25 10:53:01,2011-12-25 10:53:06,motion_living
2011-12-25 10:53:26,2011-12-25 10:56:33,contact_bathroom
2011-12-25 10:57:08,2011-12-25 10:57:11,motion_living
2011-12-25 10:58:03,2011-12-25 11:56:05,motion_living
2011-12-25 11:56:55,2011-12-25 11:57:06,motion_living
2011-12-25 11:59:09,2011-12-25 11:59:13,motion_bedroom
2011-12-25 12:00:05,2011-12-25 19:31:58,motion_bedroom
2011-12-25 19:33:06,2011-12-25 19:33:09,motion_bedroom
2011-12-25 19:38:10,2011-12-25 19:39:20,contact_bathroom
2011-12-25 19:40:12,2011-12-25 19:40:15,motion_living
2011-12-25 19:42:08,2011-12-25 19:42:10,motion_living
2011-12-25 19:42:42,2011-12-25 19:42:44,motion_kitchen
2011-12-25 19:47:36,2011-12-25 19:47:43,motion_kitchen
2011-12-25 19:52:56,2011-12-25 20:03:16,contact_bathroom
2011-12-25 20:06:53,2011-12-25 20:07:02,motion_bedroom
2011-12-25 20:11:48,2011-12-25 20:11:49,motion_bedroom
2011-12-25 20:12:06,2011-12-25 20:12:10,motion_kitchen
2011-12-25 20:16:36,2011-12-25 20:16:38,motion_kitchen
2011-12-25 20:18:38,2011-12-25 20:18:42,motion_bedroom
2011-12-25 20:30:17,2011-12-25 20:30:19,motion_bedroom
2011-12-25 20:30:53,2011-12-25 20:30:56,motion_living
2011-12-25 20:32:50,2011-12-25 20:50:02,motion_living
2011-12-25 20:50:05,2011-12-25 20:50:08,motion_living
2011-12-25 20:51:03,2011-12-25 20:51:06,motion_bedroom
2011-12-25 20:51:26,2011-12-25 20:51:29,motion_bedroom
2011-12-25 20:53:33,2011-12-25 20:53:42,contact_entrance
2011-12-25 23:48:12,2011-12-25 23:48:15,contact_entrance
2011-12-25 23:51:17,2011-12-25 23:51:30,motion_bedroom
2011-12-25 23:56:22,2011-12-25 23:56:28,motion_bedroom
2011-12-25 23:56:44,2011-12-25 23:56:48,motion_living
2011-12-25 23:57:04,2011-12-25 23:57:07,motion_living
2011-12-25 23:57:18,2011-12-25 23:57:20,motion_kitchen
2011-12-25 23:58:45,2011-12-25 23:58:47,motion_kitchen
2011-12-25 23:58:58,2011-12-25 23:59:01,motion_living
2011-12-26 00:09:50,2011-12-26 00:46:43,motion_living
2011-12-26 00:47:15,2011-12-26 00:47:18,motion_living
2011-12-26 00:47:27,2011-12-26 00:47:31,motion_kitchen
2011-12-26 00:48:20,2011-12-26 00:48:22,motion_kitchen
2011-12-26 00:48:57,2011-12-26 00:49:00,motion_living
2011-12-26 00:49:39,2011-12-26 00:49:43,motion_living
2011-12-26 00:50:25,2011-12-26 00:50:27,motion_kitchen
2011-12-26 00:55:59,2011-12-26 00:56:06,contact_fridge
2011-12-26 00:57:15,2011-12-26 00:58:48,contact_fridge
2011-12-26 00:59:45,2011-12-26 00:59:47,motion_kitchen
2011-12-26 00:59:57,2011-12-26 01:00:01,motion_living
2011-12-26 01:06:08,2011-12-26 01:06:10,motion_living
2011-12-26 01:06:18,2011-12-26 01:06:21,motion_kitchen
2011-12-26 01:08:47,2011-12-26 01:08:49,motion_kitchen
2011-12-26 01:09:02,2011-12-26 01:09:06,motion_living
2011-12-26 01:56:02,2011-12-26 01:56:05,motion_living
2011-12-26 01:56:15,2011-12-26 01:56:17,motion_kitchen
2011-12-26 01:57:09,2011-12-26 01:57:11,contact_fridge
2011-12-26 01:57:15,2011-12-26 01:57:17,motion_kitchen
2011-12-26 01:58:31,2011-12-26 01:58:34,motion_living
2011-12-26 02:05:22,2011-12-26 02:05:24,motion_living
2011-12-26 02:05:36,2011-12-26 02:05:39,motion_bedroom
2011-12-26 02:06:06,2011-12-26 02:06:08,motion_bedroom
2011-12-26 02:06:43,2011-12-26 02:06:48,motion_living
2011-12-26 02:07:18,2011-12-26 02:07:21,motion_living
2011-12-26 02:07:42,2011-12-26 02:07:49,contact_entrance
2011-12-26 06:18:50,2011-12-26 06:18:56,contact_entrance
2011-12-26 06:19:19,2011-12-26 06:19:23,motion_living
2011-12-26 06:20:22,2011-12-26 06:20:27,motion_living
2011-12-26 06:24:14,2011-12-26 06:24:17,motion_living
2011-12-26 06:25:22,2011-12-26 08:09:08,motion_living
2011-12-26 08:09:52,2011-12-26 08:09:55,motion_living
2011-12-26 08:10:30,2011-12-26 08:10:34,motion_kitchen
2011-12-26 08:18:21,2011-12-26 08:18:23,motion_kitchen
2011-12-26 08:18:33,2011-12-26 08:18:36,motion_living
2011-12-26 08:18:51,2011-12-26 08:18:53,motion_living
2011-12-26 08:19:00,2011-12-26 08:19:04,motion_kitchen
2011-12-26 08:22:21,2011-12-26 08:22:27,motion_kitchen
2011-12-26 08:22:32,2011-12-26 08:22:35,motion_living
2011-12-26 08:22:39,2011-12-26 08:22:42,motion_living
2011-12-26 08:22:50,2011-12-26 08:22:52,motion_kitchen
2011-12-26 08:23:22,2011-12-26 08:23:24,motion_kitchen
2011-12-26 08:23:35,2011-12-26 08:23:38,motion_living
2011-12-26 08:23:52,2011-12-26 09:28:46,motion_living
2011-12-26 09:28:56,2011-12-26 09:28:59,motion_living
2011-12-26 09:29:09,2011-12-26 09:29:13,motion_kitchen
2011-12-26 09:30:41,2011-12-26 09:30:45,motion_kitchen
2011-12-26 09:30:53,2011-12-26 09:30:56,motion_living
2011-12-26 09:31:13,2011-12-26 09:31:16,motion_living
2011-12-26 09:31:24,2011-12-26 09:31:26,motion_kitchen
2011-12-26 09:34:12,2011-12-26 09:34:15,motion_kitchen
2011-12-26 09:34:25,2011-12-26 09:34:28,motion_living
2011-12-26 09:35:08,2011-12-26 10:30:02,motion_living
2011-12-26 10:30:59,2011-12-26 10:31:02,motion_living
2011-12-26 10:31:05,2011-12-26 10:31:07,motion_bedroom
2011-12-26 10:35:34,2011-12-26 10:35:36,motion_bedroom
2011-12-26 10:35:54,2011-12-26 10:35:58,motion_living
2011-12-26 10:37:48,2011-12-26 11:36:02,motion_living
2011-12-26 11:37:25,2011-12-26 11:37:28,motion_living
2011-12-26 11:37:39,2011-12-26 11:37:45,motion_kitchen
2011-12-26 11:38:25,2011-12-26 11:38:27,motion_kitchen
2011-12-26 11:40:47,2011-12-26 11:40:50,motion_bedroom
2011-12-26 11:42:32,2011-12-26 18:56:32,motion_bedroom
2011-12-26 18:58:52,2011-12-26 18:58:54,motion_bedroom
2011-12-26 19:04:05,2011-12-26 19:04:09,motion_bedroom
2011-12-26 19:05:34,2011-12-26 19:49:15,motion_bedroom
2011-12-26 19:52:28,2011-12-26 19:52:32,motion_bedroom
